adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,49687,tt0058335,it,Matrimonio all'italiana,"In Naples, in the Second World War, the wolf businessman Domenico Soriano meets the seventeen years old whore Filumena Marturano in a brothel during an allied bombing. Two years later, in the post-war, they meet each other by chance and begin a long affair. For twenty-two years, Filumena is his mistress and administrates his shops in Naples while Domenico is traveling. When Domenico decides to marry the young cashier of his bakery, Filumena lures him as if she were near to death and he marries her. Later he annuls their matrimony, and she tells him that she has three sons that she raised secretly, one of them is his legitimate son but she does not disclose his identity. The middle-age Domenico uses the most different subterfuges trying to find which teenager might be his son.",4.479003,/emcv3ZHQYHFbFxDM0JqiSOa5Ufs.jpg,"[{'name': 'Les Films Concordia', 'id': 1714}, {'name': 'Compagnia Cinematografica Champion', 'id': 10000}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1964-12-18,0.0,102.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Marriage Italian Style,False,7.8,59.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,192695,tt1955162,en,All Watched Over by Machines of Loving Grace,"A series of films about how humans have been colonized by the machines we have built. Although we don't realize it, the way we see everything in the world today is through the eyes of the computers.",0.636167,/zJuc0aLIiKpZQrOLNal4nbNUoGa.jpg,"[{'name': 'BBC Productions', 'id': 35499}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2011-06-06,0.0,177.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,All Watched Over by Machines of Loving Grace,False,8.1,10.0
False,,500000,"[{'id': 27, 'name': 'Horror'}]",,74586,tt1754000,fr,Kalevet,"A brother and sister who run away from home find sanctuary in a deserted nature reserve. When the sister falls into the trap of a psychopathic killer, the brother sets out on a race against time to find help. In a twist of fate the rescue of the sister becomes inadvertently intertwined with the lives of a group of young tennis players, a ranger and his dog, as well as a team of policemen.",2.743079,/pAklVYYF4fuHsGlLm6H2ASzUMyh.jpg,"[{'name': 'United King Films', 'id': 16}]","[{'iso_3166_1': 'IL', 'name': 'Israel'}]",2010-12-02,0.0,90.0,"[{'iso_639_1': 'he', 'name': 'עִבְרִית'}]",Released,,Rabies,False,6.2,34.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,104354,tt0072656,fr,L'arbre de Guernica,"Vandale leading the Republican opposition to the fascist arm of Villa Romero, one of the Republican strongholds during the Spanish Civil War. She has previously met with Goya during the bombing of Guernica and the hope of seeing him again...",0.078182,/8GtxlAP80Essh2dF3I2KnzKZDmQ.jpg,"[{'name': 'Les Productions Jacques Roitfeld', 'id': 1527}, {'name': 'Babylone Films', 'id': 64379}, {'name': 'Luso Films', 'id': 84240}, {'name': 'Ci-Le Films', 'id': 84241}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1975-01-01,0.0,110.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Tree of Guernica,False,8.5,2.0
False,"{'id': 123932, 'name': 'Quarantine Collection', 'poster_path': '/Aa0hh5DGedQPdFs2e43uRzqXw50.jpg', 'backdrop_path': '/7tMlGUiAGrryUimeKDnECC9mWEZ.jpg'}",12000000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,13812,tt1082868,en,Quarantine,A television reporter and her cameraman are trapped inside a building quarantined by the CDC after the outbreak of a mysterious virus which turns humans into bloodthirsty killers.,6.140116,/diJgLy6vSGbNYNW5jZ1YpX7PHJ4.jpg,"[{'name': 'Vertigo Entertainment', 'id': 829}, {'name': 'Screen Gems', 'id': 3287}, {'name': 'Andale Pictures', 'id': 22791}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-10,40855419.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Contain The Truth.,Quarantine,False,5.6,343.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,77785,tt1687889,en,Madison County,"A group of college kids travel to a small, mountain town called Madison County to interview the author of a tell-all book on the accounts of several grisly murders that happened there. But when the kids get to Madison County, the author is no where to be found and the towns people act like they haven't seen him in years. They also say that the killer never existed and the murders never happened. However, when the kids start digging around to get their own answers, they find out that the stories maybe more real than the townspeople are letting on!",0.836653,/ekyGuo6hhsT1RhNr9zV25JRWJla.jpg,[],[],2012-05-08,0.0,0.0,[],Released,,Madison County,False,3.3,14.0
False,,10000000,"[{'id': 18, 'name': 'Drama'}]",,87093,tt1126590,en,Big Eyes,"The story of the awakening of the painter, Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.",7.412826,/tkxE7BLschoqNzTikrGvZN7IL7K.jpg,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Silverwood Films', 'id': 2293}, {'name': 'Electric City Entertainment', 'id': 8600}, {'name': 'Tim Burton Productions', 'id': 8601}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-12-24,28883511.0,105.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,She created it. He sold it. And they bought it.,Big Eyes,False,6.8,1236.0
False,,80000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,10715,tt0318155,en,Looney Tunes: Back in Action,"Bugs Bunny and Daffy Duck are up to their feuding ways again. Tired of playing second fiddle to Bugs, Daffy has decided to leave the Studio for good. He is aided by Warner Bros.' humor impaired Vice President of Comedy, Kate Houghton, who releases him from his contract and instructs WB security guard/aspiring stunt man DJ Drake to capture and ""escort"" Daffy off the studio lot.",13.666488,/ownVrxw7OYOo8vwk2g4q74Oe8Wa.jpg,"[{'name': 'Lonely Film Productions GmbH & Co. KG.', 'id': 430}, {'name': 'Warner Bros. Animation', 'id': 2785}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Goldmann Pictures', 'id': 12006}, {'name': 'Baltimore Spring Creek Productions', 'id': 16061}, {'name': 'Warner Bros. Feature Animation', 'id': 20734}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-11-14,68514844.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Real life has never been so animated.,Looney Tunes: Back in Action,False,5.6,302.0
False,,3347850,"[{'id': 35, 'name': 'Comedy'}]",,58522,tt1680058,it,Boris - Il film,A director and his crew attempt to make the transition from the small to the big screen.,2.906503,/wN6G9XedVaBnpsO290eBl5Gvudq.jpg,"[{'name': 'Rai Cinema', 'id': 2683}, {'name': 'Wildside Media', 'id': 14158}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2011-04-01,1248748.0,108.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"Dopo ""Lo Squalo"" un altro gigante del cinema.",Boris - Il film,False,6.8,74.0
False,"{'id': 113589, 'name': 'The Hire', 'poster_path': '/1mniyf3qfmmsO8PkuDXgOCyoi6G.jpg', 'backdrop_path': '/24OjcsCZPv2GrcSnwmLTjWRODlE.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,51939,tt0338768,en,The Hire: Beat the Devil,"The Driver drag-races the Devil, in order to earn James Brown his soul.",0.872822,/f21Cf12xkwVaA89IUjfD1k8RxeD.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-11-22,0.0,9.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Hire: Beat the Devil,False,6.5,15.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,122268,tt0065700,en,Entertaining Mr. Sloane,"Sloane, a handsome, sexy and completely amoral young man, joins Kath's household as a lodger and proceeds to manipulate her and her brother, Ed. He is recognized by Kemp (Dadda) as the murderer of Kemp's former employer, whereupon Sloane murders Kemp. Sloane's ""just desserts"" are not what one would expect.",1.088397,/xCSvzJBj43VU8NujjkICxwbgn9N.jpg,[],[],1970-04-08,0.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Entertaining Mr. Sloane,False,6.0,6.0
False,,7750000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",http://www.thewickertreemovie.com/,79544,tt0323808,en,The Wicker Tree,"Director Robin Hardy's reimagining of his eerie 1973 film, The Wicker Man.  Young Christians Beth and Steve, a gospel singer and her cowboy boyfriend, leave Texas to preach door-to-door in Scotland. When, after initial abuse, they are welcomed with joy and elation to Tressock, the border fiefdom of Sir Lachlan Morrison, they assume their hosts simply want to hear more about Jesus. How innocent and wrong they are.",1.367916,/7ZsEaCfKkIm5DerhU3qx0TJdJMy.jpg,"[{'name': 'British Lion Film Corporation', 'id': 660}, {'name': 'Euro Center Productions', 'id': 24036}, {'name': 'Tressock Films', 'id': 24037}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2011-08-27,0.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Wicker Tree,False,4.3,18.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,20007,tt0078915,en,The Bugs Bunny/Road Runner Movie,"A collection of Warner Brothers short cartoon features, ""starring"" the likes of Daffy Duck, Porky Pig and Wile.E.Coyote. These animations are interspersed by Bugs Bunny reminiscing on past events and providing links between the individual animations which are otherwise unconnected. This 1979 feature-length compilation includes several of his best cartoons. Among the 11 shorts shown in their entirety are the classics ""Robin Hood Daffy,"" ""What's Opera, Doc?,"" ""Bully for Bugs,"" and ""Duck Amuck"". The Bugs Bunny Road Runner Movie provides a showcase not only for Jones's razor-sharp timing, but for the work of his exceptional crew, which included designer Maurice Noble, writer Mike Maltese, composers Carl Stalling and Milt Franklyn, and voice actor Mel Blanc.",2.684017,/pueP9CdOOFGqyogkSJfN09PBeHv.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1979-09-30,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It's classic encounters of the funniest kind!,The Bugs Bunny/Road Runner Movie,False,6.7,29.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://chasinggreat.film,375573,tt5722234,en,Chasing Great,"Chasing Great is an insightful portrayal that weaves Richie McCaw's life story into his final season as an All Black, revealing the determination and mental toughness of an international sporting legend who still sees himself as an 'ordinary guy' from small town New Zealand.",0.645155,/3o7rbhxdGGq8o6r6ZpFt8K2Xn0c.jpg,"[{'name': 'Southern Light Films', 'id': 55251}, {'name': 'Augusto', 'id': 79711}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}]",2016-09-01,0.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Post Production,In The Mind Of A Champion,Chasing Great,False,9.3,3.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.pbs.org/kenburns/prohibition/,140465,tt1950799,en,Prohibition,"The story of the American activist struggle against the influence of alcohol, climaxing in the failed early 20th century nationwide era when it was banned.",1.433433,/9WT2VAT5Lo6FQemaNgxj6lkcdIN.jpg,"[{'name': 'Public Broadcasting Service (PBS)', 'id': 10622}, {'name': 'Florentine Films', 'id': 10722}, {'name': 'WETA', 'id': 10725}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-10-02,0.0,330.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,As a battle raged...an era roared,Prohibition,False,7.6,7.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]",,38963,tt1193460,ko,바르게 살자,"Jeong Do-man is a low-ranking traffic cop whose tendency to do things ""by the book"" sometimes gets him in trouble, such as when he pulls over his new boss, newly instated police chief Lee Seung-man, and issues him with a traffic ticket. Though surprised and annoyed by the unexpected fine, the police chief has bigger problems; the town of Sampo has been hit by a string of bank robberies, and to reassure the public he decides to carry out a realistic drill which will demonstrate the police force's capability. Do-man is chosen to act out the part of the bank robber, but with his usual fastidious attention to detail he sets out to commit the perfect crime.",1.066558,/5t2GdaUTh9maP2sOnaF6r845w54.jpg,"[{'name': 'Barunson Film Division', 'id': 4399}, {'name': 'Film It Suda', 'id': 5659}, {'name': 'Sio Film and Bravo Entertainment', 'id': 21188}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2007-08-18,14961069.0,102.0,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Going by the Book,False,7.5,23.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,435041,tt0862766,en,Наваждение,Student Shurik has just two hours before the beginning of the exam and he has no lectures notes,0.338256,/vfeTDZKvptyTczMBHlNBypgbxT6.jpg,"[{'name': 'Mosfilm', 'id': 5120}]","[{'iso_3166_1': 'SU', 'name': 'Soviet Union'}]",1965-08-16,0.0,31.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Obsession,False,9.0,1.0
False,,0,"[{'id': 10751, 'name': 'Family'}]",,36153,tt1294144,en,Bigfoot,"The whole family will enjoy huge laughs and giant, hairy adventures with this touching tale about a big-hearted Bigfoot. Lost in the forest, he befriends three kids, Percy, Madison and Leonard, who are determined to protect him. When two local bullies kidnap the legendary creature with plans to sell him to the highest bidder, it's up to his human buddies to rescue him and return him to his home.",0.582484,/kD8CVbRtbLWYhNH4bDbMCOQ5H3n.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-01-01,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Bigfoot,False,5.1,7.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,44181,tt0376717,en,Lady Killers,"National Lampoon's Gold Diggers is a black comedy about two losers in their twenties, Calvin Menhoffer (Will Friedle) and Leonard Smallwood (Chris Owen), who are out to get the good life without working for it. The two young men try to rob two 70-year-old sisters, Betty Mundt (Renee Taylor) and Doris Mundt (Louise Lasser). The two sisters beat the two young men up, and send them to jail. The ladies drop the charges, and invite the jailbirds to their Beverly Hills mansion. Cal gets an idea that they could marry the women for their money and live the good life. Hopefully, they will only live 6-months and at most one-year. It turns out that Betty and Doris are broke, and they have come up with a plan to marry the boys, kill them, and collect the life insurance money. After several unsuccessful murder attempts on each other, they join forces to rob Betty and Doris's rich uncle",0.625659,/yDNmhQu0DSFNfNynGtCEem2WvFd.jpg,"[{'name': 'National Lampoon Productions', 'id': 3432}, {'name': 'Winston Davis and Associates', 'id': 28305}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-06-15,527000.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A comedy about two guys who'd do anything to be on top.,National Lampoon's Gold Diggers,False,3.1,7.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",,41670,tt0105483,en,A Stranger Among Us,"Detective Emily Eden is a tough New York City cop forced to go undercover to solve a puzzling murder. Her search for the truth takes her into a secret world of unwritten law and unspoken power, a world where the only way out is deeper in!",8.900124,/cJCQxbO1OfNgChUsdXO5UZPhYQK.jpg,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'Hollywood Pictures', 'id': 915}, {'name': 'ISIS', 'id': 23234}, {'name': 'Mansfield Pictures', 'id': 23235}, {'name': 'Sandollar', 'id': 23236}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-07-17,0.0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'iso_639_1': 'yi', 'name': ''}]",Released,"In a dangerous world of mystery and intrigue, she's going undercover searching for the truth.",A Stranger Among Us,False,5.2,22.0
False,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,65016,tt1721683,fr,La belle endormie,"On the heels of the mesmeric “Bluebeard” comes this wonderfully idiosyncratic, heady and erotic exploration of another classic Charles Perrault fairy tale by French cinema’s endlessly probing and brilliant provocateuse. Time-tripping with a truly precocious heroine, we follow a once-cursed six-year-old princess as she awakens a century later at the ripe old age of 16.",0.666491,/m4j5AjdvxOTdV0LeJqogzsnRHDz.jpg,"[{'name': 'CB Films', 'id': 243}, {'name': 'Arte France', 'id': 6111}, {'name': 'Flach Film', 'id': 8277}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2010-09-03,0.0,82.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Sleeping Beauty,False,3.0,5.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.sfi.se/en-GB/Swedish-film-database/Item/?type=MOVIE&itemid=75748,301849,tt3265506,sv,Flugparken,"Blowfly Park is a psychological thriller which follows Christian Kretschmann, a day-nursery teacher, who may have committed a violent murder. This is the film debut of choreographer Jens Östberg.",0.774073,/tijE6zzzXeetSJFUtIi8qLTgsPr.jpg,[],"[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",2014-11-28,0.0,96.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Blowfly Park,False,5.0,2.0
